t,mmsi,lon,lat,speed,course
01/03/2011 00:00:03,261002420.0,15.55297,54.999353,9.5,355.8
01/03/2011 00:00:03,244323000.0,7.641723,55.326655,3.3,308.4
01/03/2011 00:00:03,219125000.0,8.21977,56.693078,0.0,336.0
01/03/2011 00:00:03,992191028.0,10.820028,55.558697,0,0
01/03/2011 00:00:03,219014974.0,12.69095,56.045267,0.1,358.0
01/03/2011 00:00:04,636014186.0,11.101932,56.027597,9.4,24.0
01/03/2011 00:00:04,246542000.0,10.840732,54.542857,10.4,73.2
01/03/2011 00:00:04,992191016.0,11.046717,55.324795,0,0
01/03/2011 00:00:04,211298130.0,8.690022,54.73038,0.0,105.8
01/03/2011 00:00:04,245749000.0,11.2185,57.715167,19.2,290.0
01/03/2011 00:00:04,352678000.0,10.256442,54.943517,0.1,190.8
01/03/2011 00:00:04,233068000.0,9.811302,54.363595,5.9,268.0
01/03/2011 00:00:04,304634000.0,10.220333,54.433167,12.9,206.0
01/03/2011 00:00:04,245958000.0,10.041475,57.758177,11.2,59.4
01/03/2011 00:00:04,311007200.0,14.135123,54.344428,15.4,339.8
01/03/2011 00:00:04,259372000.0,12.695818,55.613987,6.3,175.9
01/03/2011 00:00:04,219002881.0,8.598895,57.121878,0.0,167.1
01/03/2011 00:00:04,477748300.0,8.838833,57.6025,14.9,61.0
01/03/2011 00:00:04,219072000.0,12.596217,55.708923,0.0,288.9
01/03/2011 00:00:04,219250000.0,4.736828,55.579607,0.5,185.3
01/03/2011 00:00:04,992191515.0,4.271982,56.3447,0,0
01/03/2011 00:00:04,992191527.0,4.7485,55.715667,0,0
01/03/2011 00:00:04,219000551.0,12.187268,55.454503,0.0,207.9
01/03/2011 00:00:04,236196000.0,12.2613,56.19485,10.9,78.5
01/03/2011 00:00:04,248980000.0,12.096353,54.435967,17.5,263.1
01/03/2011 00:00:04,311037700.0,11.716847,56.9953,12.1,161.0
01/03/2011 00:00:04,311852000.0,14.18426,54.345993,13.0,350.3
01/03/2011 00:00:04,219014875.0,11.508002,57.79193,11.6,169.6
01/03/2011 00:00:04,249622000.0,11.661962,54.208917,9.9,71.0
01/03/2011 00:00:04,219009273.0,8.598367,57.122533,1.6,4.0
01/03/2011 00:00:04,211224970.0,10.98277,54.373853,0.0,297.2
01/03/2011 00:00:04,244613000.0,12.071553,54.48119,10.4,277.0
01/03/2011 00:00:04,235398000.0,10.584498,57.716033,0.0,274.0
01/03/2011 00:00:04,220338000.0,15.135435,55.062043,0.0,341.7
01/03/2011 00:00:04,219467000.0,13.230523,55.264228,10.3,273.0
01/03/2011 00:00:04,219005906.0,11.166803,56.002422,7.5,233.4
01/03/2011 00:00:04,220249000.0,8.055862,56.315677,9.4,175.9
01/03/2011 00:00:04,277093000.0,15.613333,54.686667,16.7,79.0
01/03/2011 00:00:04,219000605.0,8.440422,55.460733,0.0,279.0
01/03/2011 00:00:04,219005513.0,8.60116,57.121858,0.0,339.4
01/03/2011 00:00:04,219000352.0,10.2241,56.160467,0.0,346.3
01/03/2011 00:00:04,219904000.0,9.665093,57.908465,0.5,72.1
01/03/2011 00:00:04,219011321.0,8.96567,57.715822,0.5,69.7
01/03/2011 00:00:04,219140000.0,8.593227,57.119278,0.0,357.2
01/03/2011 00:00:04,266262000.0,12.6316,55.042647,17.6,178.3
01/03/2011 00:00:04,219622000.0,10.539443,55.470505,0.0,89.2
01/03/2011 00:00:04,304669000.0,12.081648,54.442643,9.4,268.4
01/03/2011 00:00:04,220359000.0,9.963172,57.592882,0.0,336.1
01/03/2011 00:00:04,304080890.0,14.504167,55.284167,21.6,36.0
01/03/2011 00:00:04,247221100.0,8.835182,57.64975,10.4,72.2
01/03/2011 00:00:04,235011250.0,12.885993,54.797847,17.5,272.0
01/03/2011 00:00:04,257494000.0,13.298965,55.19693,6.3,284.5
01/03/2011 00:00:04,205365000.0,11.800388,54.420837,15.9,316.7
01/03/2011 00:00:04,220278000.0,9.664213,57.901912,0.4,94.0
01/03/2011 00:00:04,265579090.0,11.660655,57.707522,0.0,350.3
01/03/2011 00:00:04,257019640.0,10.550667,57.4425,0.0,148.0
01/03/2011 00:00:04,265514800.0,12.997438,55.613557,0.0,119.2
01/03/2011 00:00:04,219000125.0,10.588117,57.716833,0.6,273.5
01/03/2011 00:00:04,259894000.0,15.218463,55.639357,14.4,241.2
01/03/2011 00:00:04,219342000.0,181.0,91.0,0,0
01/03/2011 00:00:04,257182000.0,11.53189,57.358263,15.8,335.7
01/03/2011 00:00:04,265225000.0,14.24289,53.985217,0.2,50.0
01/03/2011 00:00:04,265522600.0,11.796225,57.605663,0.1,183.8
01/03/2011 00:00:04,219923000.0,12.27424,54.294003,0,0
01/03/2011 00:00:04,246061000.0,12.834982,55.859782,0.0,62.0
01/03/2011 00:00:04,220378000.0,12.318333,55.434167,15.9,130.0
01/03/2011 00:00:04,265360000.0,11.95846,57.706428,0.0,358.9
01/03/2011 00:00:04,247072400.0,15.694167,55.434167,13.3,92.0
01/03/2011 00:00:04,244965000.0,7.708312,55.25024,3.5,275.0
01/03/2011 00:00:04,235034149.0,12.141198,54.433428,14.7,271.0
01/03/2011 00:00:04,219002493.0,10.447083,55.599215,0.1,159.0
01/03/2011 00:00:04,219002769.0,10.925477,56.409287,0.0,335.4
01/03/2011 00:00:04,220461000.0,10.58486,57.716868,0.0,0.1
01/03/2011 00:00:04,219001262.0,11.929867,54.572167,0.0,216.9
01/03/2011 00:00:04,219001673.0,9.891583,58.077733,2.4,54.0
01/03/2011 00:00:04,246252000.0,12.057485,54.464785,10.4,269.5
01/03/2011 00:00:04,219477000.0,15.136518,55.063688,0.6,288.3
01/03/2011 00:00:04,212130000.0,11.784947,56.924888,14.3,341.3
01/03/2011 00:00:04,219014427.0,12.087863,54.181932,0.0,340.3
01/03/2011 00:00:04,219043000.0,4.211968,56.369797,0.4,141.2
01/03/2011 00:00:04,265200000.0,11.241383,56.16005,20.0,227.0
01/03/2011 00:00:04,219007589.0,10.785743,55.139387,0.0,350.6
01/03/2011 00:00:04,211404810.0,13.16167,54.688207,4.6,260.0
01/03/2011 00:00:04,212675000.0,11.433083,57.45755,16.3,339.0
01/03/2011 00:00:04,258514000.0,12.60016,55.689902,0.0,263.5
01/03/2011 00:00:04,992191500.0,4.618232,55.576482,0,0
01/03/2011 00:00:04,992191506.0,5.107417,55.4773,0,0
01/03/2011 00:00:04,209078000.0,11.7675,56.923167,12.8,159.0
01/03/2011 00:00:04,220232000.0,8.426817,55.473017,0.0,50.3
01/03/2011 00:00:04,219005502.0,10.586562,57.717775,0.0,317.0
01/03/2011 00:00:04,211317180.0,8.455725,57.172523,13.2,221.0
01/03/2011 00:00:04,219439000.0,9.647498,57.914453,0.5,81.8
01/03/2011 00:00:04,219000368.0,12.61669,56.034042,0.1,195.4
01/03/2011 00:00:04,219108000.0,15.09935,55.3029,9.3,95.2
01/03/2011 00:00:04,219009704.0,12.385638,55.611592,0.0,0.0
01/03/2011 00:00:05,219000809.0,11.514508,54.97197,0.0,165.0
01/03/2011 00:00:05,2190049.0,10.918783,55.735817,0,0
01/03/2011 00:00:05,219002358.0,11.347955,54.656347,0.0,143.0
01/03/2011 00:00:05,250002012.0,11.89835,56.799095,14.7,340.1
01/03/2011 00:00:05,265410000.0,11.605542,57.607967,17.2,253.3
01/03/2011 00:00:05,219001343.0,11.958083,56.228067,0.0,250.0
01/03/2011 00:00:05,219002761.0,15.135647,55.062232,0.0,216.0
01/03/2011 00:00:05,219654000.0,12.597247,55.708817,0.0,305.7
01/03/2011 00:00:05,219838000.0,10.583835,57.71596,0.0,18.8
01/03/2011 00:00:05,211910000.0,8.245867,57.054383,23.3,40.7
01/03/2011 00:00:05,235035113.0,12.610405,55.200037,14.9,175.0
01/03/2011 00:00:05,219868000.0,9.95819,57.59237,0.0,64.1
01/03/2011 00:00:05,211493380.0,8.395958,54.629192,0.0,103.6
01/03/2011 00:00:05,219000028.0,12.68982,56.040003,0.0,237.9
01/03/2011 00:00:05,219004263.0,10.912875,55.710777,9.2,290.5
01/03/2011 00:00:05,219012638.0,181.0,91.0,0,0
01/03/2011 00:00:05,212644000.0,11.624283,57.602983,16.3,97.0
01/03/2011 00:00:05,265651100.0,12.745007,55.992565,0.0,0.0
01/03/2011 00:00:05,219000175.0,10.21529,56.152397,0.0,317.5
01/03/2011 00:00:05,259579000.0,3.3615,56.277833,1.2,46.0
01/03/2011 00:00:05,265511440.0,11.666273,57.621607,17.9,70.7
01/03/2011 00:00:05,212636000.0,11.9695,54.4365,14.2,271.0
01/03/2011 00:00:05,2655153.0,11.821313,58.374063,0,0
01/03/2011 00:00:05,265483000.0,10.599167,57.718167,0.0,148.0
01/03/2011 00:00:05,266039000.0,11.137237,56.09946,17.5,207.0
01/03/2011 00:00:05,219014162.0,8.600537,57.12244,0.0,177.5
01/03/2011 00:00:05,219012302.0,12.466667,54.9525,0.0,2.0
01/03/2011 00:00:05,265073000.0,14.870933,54.7083,6.9,242.6
01/03/2011 00:00:05,257983000.0,7.44979,57.184357,14.5,245.7
01/03/2011 00:00:05,219000429.0,11.344493,54.649965,9.4,45.1
01/03/2011 00:00:05,253062000.0,14.339912,55.281363,12.8,218.0
01/03/2011 00:00:05,219002731.0,11.511367,56.71586,0.0,164.3
01/03/2011 00:00:05,265285000.0,10.851297,57.46816,16.5,248.6
01/03/2011 00:00:05,211211290.0,10.036162,54.778062,11.6,329.6
01/03/2011 00:00:05,219167000.0,5.053453,55.398928,0.4,353.7
01/03/2011 00:00:05,266239000.0,12.012423,54.366862,13.6,51.0
01/03/2011 00:00:05,2190051.0,11.98851,55.05217,0,0
01/03/2011 00:00:05,233199000.0,10.992513,54.970017,11.1,44.1
01/03/2011 00:00:05,219000373.0,10.537667,56.077533,17.1,315.0
01/03/2011 00:00:05,219001872.0,10.590473,57.718585,0.0,325.8
01/03/2011 00:00:05,258407000.0,12.688642,55.703185,10.4,359.5
01/03/2011 00:00:05,377262000.0,11.406165,54.086833,9.5,2.2
01/03/2011 00:00:05,220273000.0,10.925038,56.409202,0.0,356.0
01/03/2011 00:00:05,213720000.0,14.241933,55.166383,8.0,92.4
01/03/2011 00:00:05,265504570.0,11.871233,57.683158,0.0,279.6
01/03/2011 00:00:05,265550210.0,11.76243,57.61833,0.0,170.1
01/03/2011 00:00:05,261449000.0,13.991017,54.808083,10.5,351.5
01/03/2011 00:00:05,211462760.0,9.819418,54.36269,0.1,198.7
01/03/2011 00:00:05,219203000.0,8.443833,55.464,0.0,323.0
01/03/2011 00:00:05,246043000.0,11.909933,56.709733,14.6,168.0
01/03/2011 00:00:05,211291160.0,8.80775,54.497317,0.0,173.0
01/03/2011 00:00:05,219014146.0,11.258932,54.560372,7.1,116.2
01/03/2011 00:00:05,219438000.0,4.910442,56.482188,0.1,326.0
01/03/2011 00:00:05,2190075.0,10.614558,55.02709,0,0
01/03/2011 00:00:05,266321000.0,11.899092,57.691707,0.1,273.2
01/03/2011 00:00:05,265276000.0,14.853243,54.483853,10.6,303.0
01/03/2011 00:00:05,220451000.0,14.83712,55.248087,0.1,272.2
01/03/2011 00:00:05,258714000.0,12.027933,54.432447,10.6,271.6
01/03/2011 00:00:05,376481000.0,15.520773,55.665355,7.5,56.9
01/03/2011 00:00:05,249327000.0,13.663657,54.838772,10.7,77.3
01/03/2011 00:00:05,219003141.0,11.799492,55.755018,0.1,12.6
01/03/2011 00:00:05,265609960.0,11.796252,57.60562,0.0,332.0
01/03/2011 00:00:05,219106000.0,10.507092,57.49234,0.0,351.4
01/03/2011 00:00:05,219002826.0,11.928753,54.571808,0.0,278.5
01/03/2011 00:00:05,257723000.0,7.109252,55.510013,13.9,281.3
01/03/2011 00:00:05,219001359.0,10.671017,56.14896,0.1,182.2
01/03/2011 00:00:05,219777000.0,10.522413,54.851957,0.0,15.0
01/03/2011 00:00:05,219011248.0,10.355742,56.967592,1.6,164.7
01/03/2011 00:00:05,257689000.0,12.236188,54.456857,14.8,29.0
01/03/2011 00:00:05,210100000.0,4.4162,56.197248,9.1,3.7
01/03/2011 00:00:05,219001619.0,9.543142,55.706565,0.0,0
01/03/2011 00:00:05,992191504.0,5.105748,55.478232,0,0
01/03/2011 00:00:05,219001543.0,10.215802,56.152643,0.0,113.7
01/03/2011 00:00:05,219157000.0,15.115067,55.679767,11.4,57.0
01/03/2011 00:00:05,265527020.0,12.722267,55.903445,0.0,321.3
01/03/2011 00:00:05,265594380.0,12.707102,55.406967,6.3,8.7
01/03/2011 00:00:05,219678000.0,8.445875,55.463177,0.0,292.9
01/03/2011 00:00:05,220329000.0,10.58285,57.715267,0.0,333.3
01/03/2011 00:00:05,310602000.0,11.627618,57.550335,0.0,157.8
01/03/2011 00:00:05,259269000.0,8.596622,57.12208,0.1,164.0
01/03/2011 00:00:05,265846000.0,10.59827,57.71797,0.0,2.3
01/03/2011 00:00:05,248743000.0,11.879868,54.372725,9.0,335.1
01/03/2011 00:00:05,219079000.0,7.826998,55.488803,0.1,203.1
01/03/2011 00:00:05,219945000.0,11.314502,57.711672,17.2,155.0
01/03/2011 00:00:05,265581970.0,10.780103,57.674297,0.0,117.9
01/03/2011 00:00:05,219000141.0,12.427318,55.097643,0.6,322.0
01/03/2011 00:00:05,212360000.0,15.525433,55.75405,10.9,238.0
01/03/2011 00:00:05,219702000.0,10.666972,56.155213,0.1,182.1
01/03/2011 00:00:05,219321000.0,4.898767,56.467333,0.6,48.6
01/03/2011 00:00:05,2190072.0,9.963737,57.523683,0,0
01/03/2011 00:00:05,277334000.0,13.975108,54.668552,13.3,278.5
01/03/2011 00:00:05,215822000.0,8.069165,55.427408,11.7,271.0
01/03/2011 00:00:05,219001749.0,11.34817,54.656495,0.0,107.7
01/03/2011 00:00:06,219001111.0,10.59248,57.718672,0.0,86.7
01/03/2011 00:00:06,219653000.0,14.693713,55.098532,0.0,260.0
01/03/2011 00:00:06,236451000.0,15.170333,55.636667,12.7,240.0
01/03/2011 00:00:06,230964000.0,15.791357,55.734298,14.0,62.1
01/03/2011 00:00:06,219001849.0,10.593853,57.719835,0.0,162.0
01/03/2011 00:00:06,265513230.0,12.489082,56.891918,0.0,80.7
01/03/2011 00:00:06,992191016.0,11.046728,55.324792,0,0
01/03/2011 00:00:06,245921000.0,11.78334,57.277662,11.9,313.3
01/03/2011 00:00:06,231812000.0,10.6012,57.719533,0.1,303.4
01/03/2011 00:00:06,219001514.0,11.861947,54.770127,0.0,327.7
01/03/2011 00:00:06,220253000.0,11.346373,57.670033,20.7,292.7
01/03/2011 00:00:06,636091854.0,12.309668,54.647355,16.8,225.6
01/03/2011 00:00:06,211188000.0,11.241517,54.517627,14.6,24.0
01/03/2011 00:00:06,265548670.0,11.796293,57.605707,0.0,0.0
01/03/2011 00:00:06,261201000.0,11.540917,54.174973,8.6,21.3
01/03/2011 00:00:06,273313900.0,12.350517,54.654462,8.6,237.0
01/03/2011 00:00:06,258606000.0,10.72734,57.36785,14.1,5.9
01/03/2011 00:00:06,636014191.0,14.115367,55.095917,14.1,219.3
01/03/2011 00:00:06,244806000.0,7.284342,55.591578,4.3,312.0
01/03/2011 00:00:06,207083000.0,15.343085,55.689082,12.5,244.6
01/03/2011 00:00:06,220432000.0,11.13,55.331177,0.0,70.2
01/03/2011 00:00:06,249605000.0,10.85416,54.73713,13.9,179.3
01/03/2011 00:00:06,538090391.0,12.248638,54.565358,13.2,198.1
01/03/2011 00:00:06,277334000.0,13.975108,54.668552,13.3,278.5
01/03/2011 00:00:06,219380002.0,9.89552,57.024898,0.0,330.9
01/03/2011 00:00:06,211265530.0,14.959167,55.474,15.0,59.0
01/03/2011 00:00:06,218413000.0,12.091215,54.17099,0.0,287.1
01/03/2011 00:00:06,219012073.0,9.8659,55.858002,0.0,336.9
01/03/2011 00:00:06,211209290.0,9.933,54.629048,0.1,303.0
01/03/2011 00:00:06,219005878.0,10.585748,57.715897,0.1,335.2
01/03/2011 00:00:06,636014480.0,11.009567,55.966133,12.9,214.0
01/03/2011 00:00:06,236501000.0,14.339452,55.156097,13.2,38.4
01/03/2011 00:00:06,219007225.0,10.308492,56.990233,0.0,341.1
01/03/2011 00:00:06,377411000.0,14.376167,55.270333,11.0,218.0
01/03/2011 00:00:06,219015063.0,181.0,91.0,0,0
01/03/2011 00:00:06,219023000.0,10.910715,54.9208,10.3,40.6
01/03/2011 00:00:06,246667000.0,13.333863,55.012145,7.1,258.2
01/03/2011 00:00:06,220476000.0,10.546715,57.441058,0.0,327.1
01/03/2011 00:00:06,219799000.0,12.309987,56.127705,0.0,338.4
01/03/2011 00:00:06,219002415.0,8.22216,56.704695,0.0,0.0
01/03/2011 00:00:06,331209000.0,9.887463,55.270017,0.0,331.0
01/03/2011 00:00:06,265610940.0,12.687892,56.0448,0.0,8.5
01/03/2011 00:00:06,219001549.0,10.587087,57.718277,0.0,3.4
01/03/2011 00:00:06,256189000.0,10.389907,57.794495,10.0,247.0
01/03/2011 00:00:06,231201000.0,10.060215,57.764947,15.7,13.4
01/03/2011 00:00:06,308874000.0,12.466765,54.705658,9.9,236.0
01/03/2011 00:00:06,266041000.0,11.607,54.252667,18.5,61.0
01/03/2011 00:00:06,219000321.0,12.347562,54.760937,8.8,219.0
01/03/2011 00:00:06,265276000.0,14.853243,54.483853,10.6,303.0
01/03/2011 00:00:06,304010160.0,12.009283,55.958883,2.3,38.0
01/03/2011 00:00:06,219013968.0,11.35215,54.651667,0.0,134.5
01/03/2011 00:00:06,265561990.0,13.03454,55.624623,0.0,337.0
01/03/2011 00:00:06,311020200.0,6.424013,55.545498,12.0,171.0
01/03/2011 00:00:06,255803201.0,12.69635,56.025833,0.0,164.0
01/03/2011 00:00:06,211215630.0,12.12956,54.156082,0.0,148.8
01/03/2011 00:00:06,220619000.0,10.549023,55.864673,0.0,51.3
01/03/2011 00:00:06,212172000.0,7.0429,56.422817,15.0,36.0
01/03/2011 00:00:06,219001842.0,8.222173,56.701778,0.0,243.1
01/03/2011 00:00:06,219011922.0,13.251597,54.764758,10.4,90.6
01/03/2011 00:00:06,249434000.0,13.24195,54.902683,13.5,247.9
01/03/2011 00:00:06,240198000.0,11.135583,57.63025,14.7,313.0
01/03/2011 00:00:06,219014579.0,8.61421,56.517163,0.0,298.0
01/03/2011 00:00:06,257462000.0,10.028252,57.681982,12.9,245.2
01/03/2011 00:00:06,219014165.0,10.540688,57.437962,0.0,0.0
01/03/2011 00:00:06,219000577.0,10.52888,55.796272,0.0,145.0
01/03/2011 00:00:06,219000604.0,8.44195,55.4616,0.0,193.0
01/03/2011 00:00:06,219001461.0,13.024667,55.636967,0.0,356.9
01/03/2011 00:00:06,219007333.0,14.93125,54.700317,0.9,287.3
01/03/2011 00:00:06,265859000.0,10.92761,56.409172,0.0,200.7
01/03/2011 00:00:06,992191522.0,4.80165,55.721317,0,0
01/03/2011 00:00:06,992191525.0,4.882617,55.639632,0,0
01/03/2011 00:00:06,236203000.0,13.026222,55.262232,10.3,273.5
01/03/2011 00:00:06,230984000.0,11.486087,57.388667,18.1,338.7
01/03/2011 00:00:06,222222222.0,9.893773,57.024472,0.1,258.4
01/03/2011 00:00:06,265627630.0,11.777997,57.574383,0.1,325.2
01/03/2011 00:00:06,219001232.0,11.924897,54.573415,0.0,135.8
01/03/2011 00:00:06,219011553.0,9.753593,55.559905,0.0,4.0
01/03/2011 00:00:06,220339000.0,15.135718,55.061367,0.0,185.1
01/03/2011 00:00:06,211106000.0,8.601303,57.123112,0.0,311.6
01/03/2011 00:00:06,219024000.0,9.773933,57.945485,0.7,87.0
01/03/2011 00:00:06,219000751.0,14.35506,55.55774,0.0,277.3
01/03/2011 00:00:06,257496000.0,9.210317,57.860967,14.0,271.0
01/03/2011 00:00:06,211462760.0,9.819418,54.36269,0.1,189.8
01/03/2011 00:00:06,230915000.0,7.794267,56.478017,18.0,200.0
01/03/2011 00:00:06,219002687.0,11.928832,54.571745,0.0,182.1
01/03/2011 00:00:06,265509710.0,11.641258,57.744065,0.1,211.6
01/03/2011 00:00:06,219005496.0,9.956562,57.593435,0.0,10.0
01/03/2011 00:00:06,219000345.0,10.8247,55.753017,16.8,170.0
01/03/2011 00:00:06,3638.0,181.0,91.0,0,0
01/03/2011 00:00:06,219000775.0,8.220943,56.701587,0.0,141.2
01/03/2011 00:00:06,219001976.0,9.962463,57.593252,0.0,333.7
01/03/2011 00:00:06,219000896.0,14.692272,55.094207,0.0,327.4
01/03/2011 00:00:06,211202710.0,11.077523,54.354103,0.1,188.9
01/03/2011 00:00:06,219009135.0,8.59915,57.121663,0.1,43.1
01/03/2011 00:00:06,265660390.0,12.70787,55.409022,6.4,8.8
01/03/2011 00:00:06,218083000.0,9.43329,54.795075,0.0,0.0
01/03/2011 00:00:06,235059487.0,11.058472,56.008837,12.6,214.2
01/03/2011 00:00:07,306013000.0,8.479993,57.648418,3.9,24.9
01/03/2011 00:00:07,256016000.0,10.292133,56.146117,7.7,302.0
01/03/2011 00:00:07,230217000.0,6.975323,56.438287,14.5,162.9
01/03/2011 00:00:07,219099000.0,4.544328,55.805213,1.3,57.4
01/03/2011 00:00:07,219601000.0,10.53781,55.469842,0.0,310.7
01/03/2011 00:00:07,211225380.0,11.190172,54.42166,0.1,269.0
01/03/2011 00:00:07,211910000.0,8.2461,57.05455,23.3,40.2
01/03/2011 00:00:07,219005567.0,10.302577,56.60731,0.0,55.2
01/03/2011 00:00:07,220042000.0,8.593113,57.119633,0.0,19.9
01/03/2011 00:00:07,304588000.0,12.700167,55.971167,13.3,336.0
01/03/2011 00:00:07,258069000.0,4.23488,56.41562,11.8,196.8
01/03/2011 00:00:07,219743000.0,9.668887,57.836592,0.0,0.0
01/03/2011 00:00:07,219244000.0,7.49918,56.820092,0.5,36.3
01/03/2011 00:00:07,219006022.0,9.177117,57.738617,0.2,9.5
01/03/2011 00:00:07,211898000.0,10.907002,54.753118,8.2,349.7
01/03/2011 00:00:07,220315000.0,8.123095,56.004815,0.1,326.6
01/03/2011 00:00:07,219000501.0,10.082083,55.104783,0.0,9.0
01/03/2011 00:00:07,211202730.0,10.217205,54.403445,0.1,186.7
01/03/2011 00:00:07,219000771.0,8.350013,55.475232,10.7,48.4
01/03/2011 00:00:07,220378000.0,12.3185,55.434167,15.9,130.0
01/03/2011 00:00:07,236150000.0,11.502357,54.519332,11.1,294.0
01/03/2011 00:00:07,999999999.0,12.119143,54.157427,0.0,0
01/03/2011 00:00:07,219000548.0,9.33395,57.839517,6.1,89.5
01/03/2011 00:00:07,265548350.0,12.798833,55.7991,12.3,330.5
01/03/2011 00:00:07,220135000.0,9.624255,57.910393,0.5,63.0
01/03/2011 00:00:07,219004128.0,10.586217,57.717625,0.0,323.0
01/03/2011 00:00:07,219003452.0,12.680212,55.593135,0.0,330.3
01/03/2011 00:00:07,219002176.0,9.753783,55.560252,0.0,9.7
01/03/2011 00:00:07,370614000.0,11.53335,57.265967,14.2,162.0
01/03/2011 00:00:07,219005969.0,10.589655,57.718372,0.0,328.5
01/03/2011 00:00:07,265410000.0,11.605117,57.607895,17.3,252.7
01/03/2011 00:00:07,211211200.0,10.044488,54.77139,11.9,328.4
01/03/2011 00:00:07,219011768.0,7.348263,55.252905,10.2,251.0
01/03/2011 00:00:07,211226940.0,10.98469,54.373398,0.0,143.9
01/03/2011 00:00:07,312412000.0,11.09868,55.182378,8.5,7.2
01/03/2011 00:00:07,220193000.0,12.595565,55.706465,0.0,331.7
01/03/2011 00:00:07,219003966.0,10.594147,57.71992,0.0,276.0
01/03/2011 00:00:07,265457000.0,11.0251,56.492233,12.6,6.2
01/03/2011 00:00:07,219124000.0,6.917348,56.473762,13.3,214.0
01/03/2011 00:00:07,256587000.0,8.930768,57.416625,14.2,51.1
01/03/2011 00:00:07,265186000.0,13.569285,54.775363,15.2,156.5
01/03/2011 00:00:07,257207000.0,10.5525,56.02225,10.4,35.0
01/03/2011 00:00:07,218459000.0,14.692542,55.093412,0.0,0.0
01/03/2011 00:00:07,257689000.0,12.2363,54.456977,14.8,28.0
01/03/2011 00:00:07,219002774.0,9.959108,57.594272,0.0,323.5
01/03/2011 00:00:07,211405020.0,13.907792,54.241385,0.0,306.4
01/03/2011 00:00:07,992191514.0,5.134467,55.557232,0,0
01/03/2011 00:00:07,211263800.0,12.08095,54.171745,0.6,188.2
01/03/2011 00:00:07,219002317.0,12.694427,55.53726,10.0,356.3
01/03/2011 00:00:07,219043000.0,4.211982,56.36979,0.5,136.7
01/03/2011 00:00:07,357562000.0,8.28585,57.25495,16.3,58.0
01/03/2011 00:00:07,220464000.0,9.905145,57.711083,20.0,257.7
01/03/2011 00:00:07,477688000.0,15.520185,55.735532,12.2,242.4
01/03/2011 00:00:07,219000479.0,11.962533,54.472083,15.2,346.6
01/03/2011 00:00:07,311814000.0,8.50682,57.774287,14.0,268.0
01/03/2011 00:00:07,248811000.0,10.800955,55.730193,16.3,9.7
01/03/2011 00:00:07,211245200.0,12.744705,55.013128,12.1,215.3
01/03/2011 00:00:07,266304000.0,10.597188,57.718652,0.0,27.5
01/03/2011 00:00:07,265501910.0,11.913333,57.693527,0.0,337.0
01/03/2011 00:00:07,249622000.0,11.66226,54.208975,9.8,72.1
01/03/2011 00:00:07,219014012.0,8.422017,55.472597,0.0,194.4
01/03/2011 00:00:07,258401000.0,4.538005,55.76335,1.0,55.9
01/03/2011 00:00:07,257273000.0,8.20596,55.405543,10.1,207.8
01/03/2011 00:00:07,212390000.0,13.02218,55.62025,0.0,353.7
01/03/2011 00:00:07,219014124.0,9.690283,55.675463,0.0,0.0
01/03/2011 00:00:07,259486000.0,10.540867,57.437083,0.0,354.3
01/03/2011 00:00:07,219013192.0,11.016757,54.817525,0.0,331.5
01/03/2011 00:00:07,314216000.0,12.7707,55.784683,12.8,142.0
01/03/2011 00:00:07,219004616.0,11.124195,57.3202,0.0,321.0
01/03/2011 00:00:07,215681000.0,12.75538,55.27143,14.0,111.4
01/03/2011 00:00:07,220067000.0,10.67267,54.752348,0.1,321.1
01/03/2011 00:00:07,220550000.0,11.79365,56.127517,8.9,83.0
01/03/2011 00:00:07,273327100.0,9.492333,55.491733,0.0,19.0
01/03/2011 00:00:07,220333000.0,10.586373,57.717935,0.0,265.0
01/03/2011 00:00:07,219537000.0,10.908888,55.885895,14.3,40.0
01/03/2011 00:00:07,219011196.0,11.100302,55.675227,0.1,38.3
01/03/2011 00:00:07,273438290.0,11.09861,57.633637,5.5,282.6
01/03/2011 00:00:07,258897000.0,12.524458,56.113427,9.8,130.5
01/03/2011 00:00:07,636091254.0,9.36895,58.023383,16.8,43.8
01/03/2011 00:00:07,235070529.0,10.92845,54.92695,7.1,49.1
01/03/2011 00:00:07,219001959.0,8.423773,55.4718,0.0,321.7
01/03/2011 00:00:07,219010764.0,181.0,91.0,0,0
01/03/2011 00:00:07,212341000.0,7.504802,57.42656,0.5,140.3
01/03/2011 00:00:07,636091871.0,3.994833,56.462833,13.0,178.0
01/03/2011 00:00:07,246238000.0,7.74447,55.261308,2.9,343.4
01/03/2011 00:00:07,219009338.0,11.928353,54.572417,0.0,167.8
01/03/2011 00:00:08,219005932.0,15.136642,55.057533,0.0,344.8
01/03/2011 00:00:08,220295000.0,10.586478,57.717545,0.0,332.2
01/03/2011 00:00:08,219132000.0,9.643533,57.831717,13.4,275.0
01/03/2011 00:00:08,265507770.0,11.793212,57.600353,0.1,194.9
01/03/2011 00:00:08,992191016.0,11.04673,55.32479,0,0
01/03/2011 00:00:08,233150000.0,15.699133,55.727817,14.4,62.0
01/03/2011 00:00:08,220174000.0,9.699623,57.55987,16.0,59.2
01/03/2011 00:00:08,219010982.0,8.422612,55.475593,0.1,320.3
01/03/2011 00:00:08,258517000.0,9.958975,57.593623,0.0,323.1
